01/23/26;16:31:32;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 376876;Numero PROFOSS: 1621794;Quant;Moi;12.21;%;0.00214;0.034;0.0629;CP;45.28;%;0.000811;0.02;0.0406;Fat;2.53;%;0.000981;0.0243;0.0404;Ash;6.21;%;0.00163;0.03;0.0542;Fiber;5.36;%;0.00165;0.038;0.0435;
01/23/26;16:32:41;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 376877;Numero PROFOSS: 1622453;Quant;Moi;12.19;%;0.00228;0.034;0.0672;CP;44.67;%;0.00112;0.02;0.0562;Fat;2.46;%;0.00101;0.0243;0.0418;Ash;6.11;%;0.00179;0.03;0.0596;Fiber;5.90;%;0.00235;0.038;0.0618;
01/24/26;11:19:30;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 376616;Numero PROFOSS: 446854;Quant;Moi;13.30;%;0.00253;0.034;0.0745;CP;45.40;%;0.00161;0.02;0.0803;Fat;1.90;%;0.00185;0.0243;0.0765;Ash;5.99;%;0.00275;0.03;0.0917;Fiber;5.15;%;0.0033;0.038;0.0869;
01/24/26;11:23:54;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 377532;Numero PROFOSS: 1623010;Quant;Moi;12.42;%;0.00241;0.034;0.0708;CP;44.96;%;0.000967;0.02;0.0483;Fat;2.16;%;0.00136;0.0243;0.0559;Ash;6.19;%;0.00199;0.03;0.0663;Fiber;5.50;%;0.0023;0.038;0.0605;
01/24/26;11:24:58;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 377533;Numero PROFOSS: 1623479;Quant;Moi;12.83;%;0.00227;0.034;0.0668;CP;45.46;%;0.000939;0.02;0.047;Fat;1.79;%;0.00128;0.0243;0.0526;Ash;6.26;%;0.00189;0.03;0.0631;Fiber;5.32;%;0.00243;0.038;0.0639;
01/24/26;11:25:58;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 377536;Numero PROFOSS: 1624054;Quant;Moi;12.04;%;0.00262;0.034;0.0772;CP;45.91;%;0.000853;0.02;0.0426;Fat;3.09;%;0.00155;0.0243;0.064;Ash;6.25;%;0.00205;0.03;0.0683;Fiber;4.84;%;0.00178;0.038;0.0468;
01/26/26;14:10:12;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 379275;Numero PROFOSS: 1624325;Quant;Moi;11.78;%;0.00297;0.034;0.0874;CP;44.03;%;0.00185;0.02;0.0923;Fat;2.36;%;0.0021;0.0243;0.0864;Ash;6.04;%;0.0026;0.03;0.0868;Fiber;6.89;%;0.0037;0.038;0.0973;
01/26/26;14:11:17;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 379277;Numero PROFOSS: 1625374;Quant;Moi;12.68;%;0.00331;0.034;0.0974;CP;43.49;%;0.00228;0.02;0.114;Fat;1.95;%;0.00241;0.0243;0.0993;Ash;6.02;%;0.00303;0.03;0.101;Fiber;7.20;%;0.00454;0.038;0.119;
01/26/26;14:12:39;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 379279;Numero PROFOSS: 1625638;Quant;Moi;12.71;%;0.00205;0.034;0.0603;CP;45.21;%;0.000677;0.02;0.0339;Fat;2.55;%;0.00115;0.0243;0.0474;Ash;6.21;%;0.00154;0.03;0.0513;Fiber;5.17;%;0.00188;0.038;0.0494;
01/26/26;14:13:41;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 379280;Numero PROFOSS: 1627248;Quant;Moi;12.24;%;0.00308;0.034;0.0906;CP;43.54;%;0.0019;0.02;0.0949;Fat;2.30;%;0.00213;0.0243;0.0878;Ash;6.18;%;0.00254;0.03;0.0848;Fiber;7.40;%;0.004;0.038;0.105;
01/26/26;14:14:50;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 379281;Numero PROFOSS: 1627825;Quant;Moi;11.39;%;0.00311;0.034;0.0914;CP;45.27;%;0.00129;0.02;0.0647;Fat;2.40;%;0.00122;0.0243;0.0501;Ash;6.16;%;0.00217;0.03;0.0722;Fiber;5.87;%;0.00263;0.038;0.0691;
