2025-05-17;11:09:59-0300;Farelo de soja - MAXINIR;Numero protocolo: 135130;Numero PROFOSS: 1203155;Quant;Moi;12.15;%;0.00221;0.034;0.0651;CP;46.76;%;0.000433;0.02;0.0217;Fat;2.41;%;0.000831;0.0243;0.0343;Ash;6.32;%;0.00126;0.03;0.0421;Fiber;4.36;%;0.00156;0.038;0.0411;
2025-05-19;16:12:43-0300;Farelo de soja - MAXINIR;Numero protocolo: 136736;Numero PROFOSS: 1203388;Quant;Moi;12.30;%;0.00234;0.034;0.0689;CP;46.44;%;0.000585;0.02;0.0292;Fat;2.30;%;0.00101;0.0243;0.0415;Ash;6.31;%;0.00163;0.03;0.0544;Fiber;4.33;%;0.00163;0.038;0.0428;
2025-05-19;16:13:47-0300;Farelo de soja - MAXINIR;Numero protocolo: 136737;Numero PROFOSS: 1203592;Quant;Moi;12.26;%;0.0023;0.034;0.0678;CP;46.65;%;0.000555;0.02;0.0277;Fat;2.23;%;0.00109;0.0243;0.0448;Ash;6.34;%;0.00163;0.03;0.0543;Fiber;4.33;%;0.00145;0.038;0.0383;
2025-05-19;16:15:03-0300;Farelo de soja - MAXINIR;Numero protocolo: 136738;Numero PROFOSS: 1203880;Quant;Moi;12.76;%;0.00247;0.034;0.0728;CP;46.06;%;0.000808;0.02;0.0404;Fat;1.63;%;0.0011;0.0243;0.0453;Ash;6.25;%;0.00171;0.03;0.0569;Fiber;4.64;%;0.00174;0.038;0.0458;
2025-05-19;16:16:36-0300;Farelo de soja - MAXINIR;Numero protocolo: 136739;Numero PROFOSS: 1204214;Quant;Moi;12.49;%;0.00246;0.034;0.0724;CP;46.27;%;0.000671;0.02;0.0335;Fat;1.92;%;0.00133;0.0243;0.0549;Ash;6.41;%;0.00186;0.03;0.062;Fiber;4.69;%;0.00174;0.038;0.0457;
2025-05-19;16:17:38-0300;Farelo de soja - MAXINIR;Numero protocolo: 136740;Numero PROFOSS: 1205164;Quant;Moi;12.57;%;0.00215;0.034;0.0632;CP;46.50;%;0.000529;0.02;0.0264;Fat;2.61;%;0.000979;0.0243;0.0404;Ash;6.29;%;0.00146;0.03;0.0485;Fiber;4.10;%;0.00151;0.038;0.0396;
2025-05-20;14:33:56-0300;Farelo de soja - MAXINIR;Numero protocolo: 137565;Numero PROFOSS: 1205425;Quant;Moi;12.39;%;0.00225;0.034;0.0661;CP;45.95;%;0.000547;0.02;0.0273;Fat;2.31;%;0.000756;0.0243;0.0312;Ash;6.29;%;0.00146;0.03;0.0488;Fiber;4.58;%;0.00177;0.038;0.0466;
2025-05-20;14:35:23-0300;Farelo de soja - MAXINIR;Numero protocolo: 137569;Numero PROFOSS: 1205700;Quant;Moi;12.52;%;0.00236;0.034;0.0695;CP;46.41;%;0.000564;0.02;0.0282;Fat;2.28;%;0.00108;0.0243;0.0447;Ash;6.33;%;0.00153;0.03;0.051;Fiber;4.38;%;0.00158;0.038;0.0415;
2025-05-20;14:36:36-0300;Farelo de soja - MAXINIR;Numero protocolo: 137572;Numero PROFOSS: 1205991;Quant;Moi;12.63;%;0.00231;0.034;0.0681;CP;46.27;%;0.0006;0.02;0.03;Fat;2.18;%;0.000937;0.0243;0.0386;Ash;6.31;%;0.00156;0.03;0.0519;Fiber;4.31;%;0.00161;0.038;0.0425;
2025-05-20;14:37:45-0300;Farelo de soja - MAXINIR;Numero protocolo: 137573;Numero PROFOSS: 1206390;Quant;Moi;12.67;%;0.0026;0.034;0.0765;CP;46.64;%;0.000592;0.02;0.0296;Fat;2.19;%;0.00114;0.0243;0.0469;Ash;6.38;%;0.00158;0.03;0.0527;Fiber;4.13;%;0.00172;0.038;0.0452;
